family,variant,pattern_family,direction_id,rho,s,s_max,best_error,I_001,optimizer_success,control_effort
murray_tree,2,regional,7,0.6,0.19964293887136686,0.3327382314522781,0.05402101603828039,0,True,1.1198157856758593
murray_tree,2,regional,7,0.625,0.20796139465767383,0.3327382314522781,0.05679899553738764,0,True,1.1260774500776192
murray_tree,2,regional,7,0.65,0.21627985044398076,0.3327382314522781,0.05958952260354508,0,True,1.1324420614874902
murray_tree,2,regional,7,0.675,0.22459830623028773,0.3327382314522781,0.06239091363327548,0,True,1.1389075643570987
murray_tree,2,regional,7,0.7,0.23291676201659464,0.3327382314522781,0.06520176833250356,0,True,1.145471992119401
murray_tree,2,regional,7,0.725,0.2412352178029016,0.3327382314522781,0.06802091349864604,0,False,1.1521333840092902
murray_tree,2,regional,7,0.75,0.24955367358920857,0.3327382314522781,0.07084735946038713,0,True,1.1588898662774425
murray_tree,2,regional,7,0.775,0.2578721293755155,0.3327382314522781,0.07368026602586697,0,True,1.1657396131455693
murray_tree,2,regional,7,0.8,0.2661905851618225,0.3327382314522781,0.07651891563914077,0,True,1.1726808482687083
murray_tree,2,regional,7,0.825,0.2745090409481294,0.3327382314522781,0.07936269204954902,0,True,1.1797118555374464
murray_tree,2,regional,7,0.85,0.28282749673443636,0.3327382314522781,0.08221106323316443,0,False,1.1868309693260661
murray_tree,2,regional,7,0.875,0.2911459525207433,0.3327382314522781,0.08506356762044118,0,True,1.1940365742347152
murray_tree,2,regional,7,0.9,0.2994644083070503,0.3327382314522781,0.08791980291448324,0,True,1.2013271129803869
murray_tree,2,regional,7,0.925,0.30778286409335726,0.3327382314522781,0.09077941695417512,0,True,1.2087010754169996
murray_tree,2,regional,7,0.95,0.31610131987966417,0.3327382314522781,0.09364210020270036,0,True,1.2161570035370568
murray_tree,2,regional,7,0.975,0.32441977566597113,0.3327382314522781,0.0965075795366321,0,True,1.2236934933058508
murray_tree,2,multifocal,8,0.0,0.0,0.17343424641378127,0.0037357608081162643,1,True,0.32874581530614705
murray_tree,2,multifocal,8,0.025,0.004335856160344532,0.17343424641378127,0.003987542488661107,1,True,0.3278319710804406
murray_tree,2,multifocal,8,0.05,0.008671712320689064,0.17343424641378127,0.004252355833964359,1,True,0.3393275749747642
